Iteration, w1,w2,w3, f1,f2,f3, MaxRegret
16,0.345087,0.170415,0.484498, 22.6894,5.23646,11.3447, 0.0802178
16,0.764933,0,0.235067, 23.9774,4.06416,11.9887, 0.0694301
16,0.626167,0.0972751,0.276558, 22.9639,3.31993,11.482, 0.0690126
17,0.335954,0.172791,0.491254, 30.3597,4.42742,3.25668, 0.0780949
17,0.654481,0.0899077,0.255612, 22.0925,4.06672,11.0462, 0.0755528
17,0.764933,0,0.235067, 21.6674,88.7413,10.8337, 0.0694301
17,0.626167,0.0972751,0.276558, 21.9257,4.73678,10.9628, 0.0690126
18,0.316778,0.177781,0.505441, 30.1462,4.86105,2.86452, 0.123904
18,0.764933,0,0.235067, 21.4353,36.666,10.7176, 0.0694301
18,0.626167,0.0972751,0.276558, 21.8373,4.63973,10.9186, 0.0690126
18,0.69804,0.078573,0.223387, 26.6256,10.4005,2.85859, 0.0689494
19,0.599883,0.104115,0.296003, 23.8323,2.95621,11.9162, 0.0874915
19,0.599666,0.104171,0.296163, 26.9866,10.5281,3.01197, 0.077046
19,0.764933,0,0.235067, 20.8796,74.5322,10.4398, 0.0694301
19,0.69804,0.078573,0.223387, 22.3819,10.4217,11.1909, 0.0689494
