Length, Risk, TravelTime, Paths.x, Paths.y , Fitness, Weights
21.011,2.42486,10.5055,"1;1.27392;1.62279;2.07334;2.37054;2.71537;3.01358;3.2716;3.74354;4.06087;4.50728;4.96217;5.26811;5.74251;6.20512;6.37653;6.8044;7.27814;7.40986;7.86272;8.3121;8.72879;9.08595;9.47318;9.83958;9.93794;10.4167;10.8179;11.3079;11.7825;12.1225;12.2117;12.6281;13.0551;13.4645;13.8729;14.0965;14.476;14.6556;15.1027;15.4601;15.9244;16.3406;16.6622;17.0153;17.3343;17.6889;18.1565;18.5856;18.9096;19.2222;19.6373;19.9494;20.3143;20.6384;20.9264;21","15;15.1044;15.2559;15.4277;15.5322;15.6639;15.7434;15.8669;16.0134;16.1576;16.3579;16.5292;16.6502;16.8065;16.955;17.0335;17.1975;17.3123;17.3475;17.4584;17.6085;17.7357;17.8345;17.8441;17.8651;17.8884;17.9323;17.9157;17.9485;17.9815;17.9726;17.9589;17.8588;17.7413;17.6284;17.4539;17.3789;17.245;17.1809;17.0256;16.8891;16.7235;16.5448;16.4488;16.2808;16.1759;16.0715;15.9353;15.7646;15.7096;15.6091;15.4602;15.3682;15.2051;15.0808;15.0158;15",15.4352,"0.7;0.3;0"
20.1369,153.059,10.0684,"1;1.10487;1.54418;1.74255;2.08209;2.46276;2.939;3.4173;3.89784;4.13745;4.53733;5.02567;5.21196;5.55942;6.01768;6.4478;6.89605;7.13307;7.58335;8.03679;8.26238;8.59135;8.97765;9.45577;9.94163;10.3505;10.845;11.3313;11.6161;11.9507;12.1939;12.4071;12.784;12.9514;13.4071;13.7877;14.1767;14.5221;14.9289;15.3713;15.8635;16.2967;16.513;16.9025;17.009;17.5042;17.7701;17.9967;18.2668;18.749;19.1919;19.5929;19.8858;20.3042;20.6688;21","15;15.0144;15.0765;15.1087;15.1482;15.2167;15.283;15.3472;15.3989;15.4266;15.4648;15.5292;15.5367;15.5749;15.628;15.6753;15.7161;15.7403;15.7748;15.7993;15.8337;15.8708;15.935;16.0012;16.0471;16.0739;16.1015;16.0904;16.0653;16.0347;16.007;15.9738;15.9189;15.8969;15.8588;15.8099;15.7293;15.6929;15.6598;15.6264;15.5647;15.4942;15.4622;15.4119;15.3924;15.3313;15.2853;15.2421;15.1971;15.1728;15.1424;15.0984;15.0678;15.0397;15.0144;15",17.4519,"0.733333;0;0.266667"
20.3829,7.48584,10.1915,"1;1.27666;1.70784;2.18936;2.50089;2.91598;3.31777;3.75045;4.16513;4.33284;4.73652;4.90501;5.27789;5.59929;5.97175;6.45677;6.79244;6.98551;7.21497;7.6123;7.96327;8.29243;8.49553;8.92437;9.28041;9.64616;10.1242;10.4953;10.8686;11.0427;11.4858;11.9015;12.2632;12.6827;13.1587;13.3236;13.6795;14.0221;14.4538;14.7394;15.2128;15.3829;15.8505;16.3327;16.6686;16.9219;17.0767;17.4249;17.7249;18.1335;18.4896;18.8881;19.172;19.5331;19.9231;20.3154;20.7861;21","15;15.1012;15.2006;15.3096;15.3756;15.4528;15.5273;15.6145;15.7425;15.7889;15.8377;15.8711;15.9304;15.9814;16.045;16.1539;16.1956;16.2526;16.328;16.4124;16.4817;16.5295;16.5631;16.6121;16.6687;16.7516;16.7948;16.8198;16.8414;16.8403;16.8132;16.7423;16.7014;16.6543;16.5923;16.5606;16.4795;16.3932;16.2699;16.2055;16.1167;16.0795;15.9852;15.8691;15.7868;15.7153;15.6631;15.5511;15.5039;15.4564;15.4191;15.3412;15.2939;15.2484;15.2049;15.1267;15.0304;15",17.575,"0.733333;0.0333333;0.233333"
20.4661,5.58057,10.2331,"1;1.19738;1.51179;1.90155;2.34003;2.75025;3.00027;3.41075;3.7326;4.12404;4.31814;4.74502;5.12143;5.58594;5.96516;6.25892;6.61522;7.09004;7.4085;7.82668;8.22248;8.67643;9.08644;9.38048;9.5938;10.0141;10.2419;10.5462;11.0305;11.4152;11.5072;11.9258;12.2926;12.6714;12.8861;13.2931;13.7856;14.2408;14.6758;15.1386;15.5007;15.8242;16.2389;16.4762;16.9494;17.2292;17.7025;18.1727;18.5087;18.7891;19.1989;19.5967;20.0812;20.5166;21","15;15.0159;15.1114;15.1586;15.2872;15.3707;15.428;15.5322;15.6212;15.7233;15.7765;15.8862;15.9789;16.0965;16.1889;16.276;16.3342;16.441;16.5248;16.6371;16.7052;16.7597;16.8458;16.9075;16.9164;16.97;16.9962;17.0229;16.9999;17.0247;17.0212;17.0023;16.9339;16.8511;16.8137;16.7099;16.6518;16.5604;16.464;16.3517;16.2619;16.1958;16.0845;16.0327;15.9029;15.8184;15.6692;15.5869;15.5005;15.4536;15.3785;15.2617;15.203;15.0817;15",17.4271,"0.733333;0.0666667;0.2"
20.5857,4.161,10.2928,"1;1.35122;1.76643;2.02571;2.26502;2.55412;2.86911;3.26206;3.67316;4.142;4.54643;4.79739;5.14539;5.35454;5.75349;5.94687;6.34071;6.81606;7.04285;7.49834;7.7241;8.02932;8.47459;8.90202;9.36798;9.79215;10.1151;10.4044;10.7245;11.1291;11.5149;11.9008;12.3572;12.7789;13.174;13.65;13.9007;14.352;14.5266;15.0065;15.2666;15.5024;15.8959;16.2799;16.5177;16.9487;17.15;17.5688;17.8191;18.1413;18.5867;18.9897;19.4543;19.7366;20.1548;20.5488;21","15;15.0788;15.1795;15.2448;15.2927;15.3565;15.4079;15.5138;15.642;15.7762;15.9132;15.9732;16.0452;16.0782;16.2355;16.2779;16.3843;16.5042;16.5587;16.6777;16.7181;16.7941;16.9043;16.9776;17.0933;17.1719;17.2029;17.2394;17.2819;17.2784;17.2665;17.2443;17.2282;17.1481;17.0955;17.007;16.9562;16.8544;16.8146;16.7569;16.7007;16.638;16.5221;16.4105;16.3112;16.1975;16.1224;15.9803;15.9244;15.8;15.6678;15.5455;15.4119;15.3413;15.2316;15.1396;15",17.2277,"0.733333;0.1;0.166667"
20.6126,3.87829,10.3063,"1;1.35132;1.48458;1.88687;2.27118;2.73207;3.07016;3.53792;3.99373;4.33808;4.76267;5.23986;5.65956;5.94764;6.42759;6.82935;6.95556;7.41811;7.67304;7.97191;8.43439;8.91414;9.24703;9.72288;10.1154;10.578;10.8921;11.2172;11.4025;11.8818;12.2868;12.6165;12.9752;13.1752;13.6583;13.9641;14.2578;14.6885;15.0868;15.5121;16.0011;16.2854;16.7259;17.168;17.5588;17.7501;18.0494;18.376;18.8336;19.2184;19.6495;19.9442;20.2894;20.6333;21","15;15.1046;15.1334;15.236;15.3449;15.4581;15.5596;15.6796;15.8239;15.9199;16.0578;16.1778;16.2898;16.362;16.4816;16.5792;16.6149;16.7452;16.823;16.9042;17.01;17.1166;17.1988;17.2592;17.3121;17.3502;17.3381;17.3121;17.3189;17.2825;17.2882;17.2264;17.1945;17.147;17.0367;16.973;16.8764;16.7461;16.6321;16.4996;16.4083;16.3349;16.2102;16.1266;16.0179;15.954;15.8692;15.7709;15.6555;15.5335;15.4164;15.3465;15.2283;15.1089;15",17.0072,"0.733333;0.133333;0.133333"
20.7543,3.13014,10.3771,"1;1.20274;1.49916;1.70671;2.01719;2.35186;2.80082;3.26501;3.5115;3.96716;4.41362;4.86803;5.28804;5.66306;6.00278;6.40996;6.59864;7.0066;7.42955;7.65385;8.08697;8.35581;8.83633;9.32191;9.58782;9.95696;10.2486;10.6648;10.9596;11.3896;11.6964;12.1507;12.411;12.8143;13.217;13.5111;13.9524;14.4284;14.7301;15.1129;15.3512;15.6541;16.0879;16.5256;16.7066;17.0079;17.3945;17.6531;18.0736;18.3497;18.6566;18.9059;19.1921;19.6004;20.0492;20.4659;20.7962;21","15;15.121;15.2324;15.3108;15.415;15.542;15.6918;15.822;15.885;16.0001;16.1289;16.287;16.4311;16.5539;16.6708;16.7825;16.8419;16.925;17.026;17.0836;17.1799;17.2214;17.3084;17.4124;17.4554;17.4978;17.5215;17.5473;17.5624;17.5474;17.5397;17.4993;17.4658;17.4212;17.3711;17.3143;17.2098;17.1104;17.0353;16.95;16.8904;16.812;16.6833;16.5671;16.5135;16.4187;16.3317;16.2661;16.1264;16.0417;15.9331;15.8423;15.7385;15.58;15.3872;15.2223;15.0835;15",16.7792,"0.733333;0.166667;0.1"
20.7528,3.25236,10.3764,"1;1.07385;1.50482;1.6512;2.0988;2.23947;2.66208;2.9341;3.37573;3.64894;3.88487;4.17971;4.59829;5.05026;5.43411;5.88127;6.23252;6.55503;6.90903;7.10293;7.53428;7.98598;8.43677;8.89728;9.2504;9.67184;9.91813;10.3738;10.7741;11.0592;11.4873;11.939;12.2661;12.522;12.9794;13.3917;13.6892;14.0132;14.4894;14.7337;15.1627;15.2222;15.6387;16.0638;16.3927;16.718;17.0417;17.2809;17.693;17.8848;18.1953;18.6009;18.8575;19.2607;19.449;19.8891;20.3207;20.7395;21","15;15.0179;15.1208;15.1522;15.2857;15.3135;15.3875;15.4643;15.5718;15.6505;15.7356;15.8481;15.9551;16.1099;16.241;16.4292;16.5496;16.6252;16.7387;16.8187;16.9462;17.123;17.2286;17.301;17.3757;17.437;17.4286;17.4409;17.4787;17.5322;17.5489;17.5537;17.4959;17.4703;17.3973;17.3443;17.2849;17.2109;17.0756;16.9942;16.8781;16.8541;16.725;16.5523;16.4469;16.328;16.2311;16.1608;15.9702;15.8994;15.7978;15.6399;15.5698;15.4477;15.3828;15.2739;15.1751;15.0342;15",16.5609,"0.733333;0.2;0.0666667"
20.8448,2.78408,10.4224,"1;1.35659;1.69865;2.09276;2.52206;2.76798;3.10599;3.35484;3.80779;4.20856;4.44056;4.90289;5.08191;5.56371;6.01098;6.32021;6.57726;6.99946;7.14178;7.34816;7.78145;8.14666;8.62633;8.91407;9.12717;9.50255;9.88152;10.1793;10.47;10.8375;11.2314;11.7005;11.9053;12.2569;12.6612;12.9825;13.4088;13.8678;14.3303;14.4807;14.8602;15.2944;15.5439;15.7654;16.1885;16.5606;16.8164;17.2587;17.6457;17.8147;18.1774;18.6304;18.8803;19.1819;19.5324;19.9779;20.4328;20.6862;21","15;15.1111;15.2261;15.3858;15.533;15.6221;15.7112;15.8111;15.9859;16.1137;16.2064;16.3472;16.4136;16.5169;16.6734;16.7778;16.8661;17.011;17.0715;17.1434;17.2688;17.3479;17.446;17.5089;17.5576;17.6133;17.6783;17.7378;17.7357;17.7286;17.7409;17.7049;17.687;17.675;17.6037;17.5346;17.4597;17.3531;17.2376;17.1857;17.0674;16.9212;16.8298;16.7445;16.5835;16.4385;16.3477;16.1713;16.0244;15.9894;15.881;15.7037;15.6335;15.5459;15.4481;15.3118;15.1561;15.0722;15",16.2832,"0.733333;0.233333;0.0333333"
21.0162,2.35058,10.5081,"1;1.25419;1.5184;1.79722;2.22211;2.69214;3.05495;3.35501;3.72393;4.03747;4.35162;4.61847;4.98259;5.35586;5.78024;6.196;6.60422;7.06233;7.54563;8.00387;8.37113;8.75957;9.25175;9.746;10.1472;10.5714;11.0365;11.4327;11.9166;12.1989;12.6839;12.9001;13.1799;13.6545;14.0729;14.5415;14.9477;15.2101;15.5216;15.8318;16.1239;16.4509;16.7044;16.9087;17.2193;17.6649;18.0803;18.4071;18.7675;18.9803;19.3023;19.7569;20.1192;20.4203;20.7113;21","15;15.1024;15.2216;15.3412;15.5019;15.6557;15.8257;15.9494;16.0679;16.1979;16.3229;16.432;16.5385;16.661;16.8044;16.9646;17.121;17.2905;17.412;17.5425;17.6838;17.7856;17.8531;17.9263;17.947;17.9724;17.9788;18;17.9658;17.9048;17.8505;17.8044;17.7473;17.6023;17.4635;17.3407;17.2271;17.1431;17.0221;16.8757;16.7634;16.6509;16.568;16.4876;16.4034;16.279;16.1468;16.0747;15.9225;15.8095;15.692;15.4913;15.3467;15.2029;15.0838;15",16.0387,"0.733333;0.266667;0"
20.1592,150.269,10.0796,"1;1.19198;1.6293;2.10748;2.43802;2.81236;3.28204;3.56937;3.9838;4.28577;4.5793;4.96422;5.32796;5.5774;5.96085;6.26347;6.68048;7.16235;7.42306;7.80914;8.25978;8.72785;8.923;9.38382;9.7834;10.1576;10.4388;10.8227;11.0559;11.4519;11.7157;12.1923;12.4841;12.6551;13.0188;13.0744;13.5425;13.9742;14.3841;14.8546;15.3333;15.8211;16.184;16.5843;16.716;17.0937;17.4636;17.8011;18.2107;18.6475;19.0781;19.4645;19.6922;20.1584;20.6472;21","15;14.9986;14.99;15.0346;15.0983;15.1575;15.2076;15.2498;15.2949;15.3365;15.3893;15.4471;15.4931;15.5086;15.5769;15.5907;15.6577;15.7041;15.7699;15.8003;15.8777;15.9407;15.9605;15.976;16.0166;16.0528;16.0821;16.1215;16.1338;16.0789;16.0328;15.9513;15.9121;15.8773;15.7958;15.7815;15.7409;15.6937;15.6447;15.5947;15.5256;15.4625;15.4401;15.4109;15.4057;15.3308;15.2596;15.2025;15.1532;15.1121;15.0835;15.0627;15.04;15.0225;15.0199;15",17.8073,"0.766667;0;0.233333"
20.3845,7.00208,10.1923,"1;1.37634;1.55349;1.92805;2.20599;2.42364;2.79361;3.21001;3.39156;3.77955;4.10599;4.52472;4.8472;5.24221;5.65759;6.06324;6.48507;6.90606;7.14816;7.61999;8.10328;8.24925;8.71108;9.07387;9.52841;9.83001;9.91376;10.3615;10.8418;11.3262;11.5042;11.9775;12.3165;12.6261;12.9679;13.3396;13.5666;14.0115;14.4923;14.9166;15.0551;15.3672;15.8444;16.1784;16.5993;16.783;17.1682;17.488;17.9522;18.3982;18.7275;19.2181;19.4989;19.8832;20.3545;20.727;21","15;15.08;15.1079;15.1732;15.2239;15.2691;15.3459;15.4551;15.4782;15.5475;15.5965;15.6552;15.7356;15.852;15.9614;16.0747;16.1447;16.2589;16.3035;16.3873;16.4802;16.5074;16.6021;16.6789;16.7614;16.811;16.8163;16.8436;16.8633;16.8525;16.8299;16.7932;16.7592;16.7221;16.6741;16.6252;16.5812;16.4909;16.4285;16.3477;16.31;16.238;16.1202;16.0559;15.9616;15.8998;15.8166;15.7426;15.6683;15.5543;15.487;15.4023;15.3539;15.2535;15.1375;15.0782;15",17.9,"0.766667;0.0333333;0.2"
20.5167,4.78779,10.2584,"1;1.29348;1.55655;1.9639;2.41324;2.83831;3.2848;3.7068;3.93798;4.23555;4.65674;4.98449;5.32869;5.54325;6.00991;6.40724;6.77086;7.1279;7.59219;7.97378;8.42218;8.73136;9.20954;9.60351;10.0204;10.3278;10.6969;11.065;11.4102;11.6613;12.0929;12.5495;12.9952;13.4146;13.7994;14.0703;14.4542;14.8948;15.3762;15.8363;16.1807;16.5542;16.7648;17.0841;17.4848;17.777;18.2617;18.4358;18.8638;19.1181;19.493;19.9487;20.3342;20.7344;21","15;15.0787;15.1701;15.2933;15.4289;15.5335;15.6339;15.772;15.8172;15.866;15.9718;16.0502;16.1401;16.1969;16.3111;16.4191;16.5305;16.6348;16.7527;16.829;16.9136;16.9693;17.0152;17.056;17.0984;17.1219;17.1249;17.1514;17.136;17.1277;17.1003;17.0054;16.9098;16.7757;16.6929;16.6437;16.5522;16.436;16.3222;16.2116;16.1062;16.0264;15.964;15.8885;15.765;15.6869;15.5738;15.5442;15.4356;15.3906;15.3227;15.2078;15.1161;15.0668;15",17.7584,"0.766667;0.0666667;0.166667"
20.6605,3.72232,10.3303,"1;1.44075;1.78372;2.12319;2.56363;3.00644;3.391;3.84016;4.12713;4.38916;4.81253;5.25954;5.72656;6.01873;6.34285;6.80924;7.18605;7.45757;7.87473;8.14272;8.55945;8.83675;9.32374;9.77643;10.2509;10.5367;10.9807;11.4507;11.5479;12.0003;12.2412;12.4721;12.9446;13.0901;13.4672;13.8879;14.2024;14.6295;15.1069;15.4488;15.6996;16.1522;16.3057;16.676;16.9818;17.4314;17.8962;18.3715;18.5705;18.9859;19.32;19.7894;20.1625;20.2431;20.6651;21","15;15.1398;15.2554;15.3529;15.4989;15.6479;15.7709;15.9203;16.0132;16.0788;16.2119;16.3331;16.4353;16.503;16.6134;16.7224;16.829;16.8952;17.0258;17.0757;17.172;17.2506;17.3013;17.3599;17.3889;17.3958;17.4056;17.3661;17.3592;17.2868;17.2485;17.2116;17.1064;17.0851;17.0109;16.9617;16.8641;16.7569;16.6194;16.5233;16.4528;16.2693;16.2335;16.1609;16.1262;16.0233;15.8506;15.7114;15.6444;15.4942;15.4544;15.3068;15.2101;15.2102;15.1478;15",17.5894,"0.766667;0.1;0.133333"
20.6671,3.65646,10.3336,"1;1.08893;1.54457;2.01471;2.48591;2.96708;3.14173;3.40751;3.85117;4.19852;4.62763;5.10829;5.45042;5.83687;6.0842;6.52311;6.87043;7.28016;7.72453;7.88871;8.0143;8.42388;8.74023;9.11202;9.30395;9.79461;10.159;10.3604;10.8007;11.1789;11.6117;11.8863;12.2011;12.6976;13.1128;13.4133;13.8616;14.2848;14.6478;15.0299;15.4047;15.8647;16.3135;16.6848;16.8724;17.307;17.7464;18.1926;18.5345;18.7124;19.185;19.6099;19.7674;19.9655;20.4201;20.7064;21","15;15.0335;15.1706;15.2824;15.4315;15.5532;15.6352;15.6865;15.8104;15.9299;16.0544;16.1774;16.2962;16.4151;16.4791;16.6057;16.6626;16.758;16.8447;16.9034;16.9475;17.0558;17.1361;17.1908;17.2199;17.2542;17.3168;17.3448;17.3866;17.3955;17.3963;17.3861;17.3652;17.3151;17.2655;17.238;17.1508;17.0164;16.9332;16.7737;16.6487;16.4944;16.3665;16.2478;16.1891;16.0786;15.8906;15.7906;15.7023;15.6661;15.5624;15.4739;15.4337;15.3522;15.1593;15.0879;15",17.3657,"0.766667;0.133333;0.1"
20.6609,3.61978,10.3305,"1;1.23347;1.52885;1.88688;2.33354;2.75407;3.17294;3.5703;3.85831;4.20863;4.62721;5.0698;5.52416;5.9116;6.32464;6.79279;7.26902;7.47763;7.92803;8.40497;8.60448;8.95623;9.40978;9.65997;10.113;10.5156;11.0151;11.4962;11.9833;12.2211;12.6186;13.1088;13.5556;13.8649;14.3205;14.7363;15.1119;15.5598;15.7559;16.0775;16.4634;16.6622;17.1474;17.5553;18.0043;18.3258;18.5134;18.9585;19.3327;19.6567;20.0032;20.3946;20.7861;21","15;15.0705;15.1786;15.2916;15.437;15.5615;15.6744;15.7807;15.8654;15.9522;16.0659;16.2245;16.323;16.4106;16.5657;16.6596;16.7571;16.8117;16.9549;17.0991;17.1437;17.2052;17.2881;17.3413;17.421;17.4288;17.4365;17.3871;17.3283;17.3076;17.268;17.192;17.1185;17.0278;16.9591;16.8444;16.7337;16.5914;16.5283;16.4205;16.2993;16.2191;16.1234;15.9534;15.8172;15.7326;15.6923;15.582;15.4725;15.361;15.244;15.1367;15.0517;15",17.132,"0.766667;0.166667;0.0666667"
20.7644,3.09852,10.3822,"1;1.44842;1.90205;2.28923;2.5866;2.83674;3.28508;3.70195;4.05999;4.50481;4.86359;5.2455;5.35858;5.80557;6.28436;6.63718;7.02626;7.45812;7.80635;8.27502;8.62291;8.93113;9.33586;9.70762;10.1582;10.5849;11.0647;11.4874;11.583;12.0738;12.5467;12.9606;13.2102;13.4917;13.9572;14.2464;14.64;15.0018;15.4165;15.547;15.9551;16.3095;16.7603;17.1366;17.3349;17.7878;18.0904;18.3971;18.7744;18.9601;19.3872;19.6199;19.7474;20.182;20.6062;21","15;15.1341;15.2896;15.4113;15.4968;15.5703;15.7334;15.8966;16.0285;16.1573;16.3082;16.4565;16.4925;16.6261;16.7367;16.8238;16.9404;17.0525;17.1552;17.2592;17.3479;17.4076;17.4707;17.5129;17.5491;17.5699;17.5582;17.6059;17.6069;17.5545;17.4812;17.3926;17.3318;17.2767;17.1751;17.1158;17.0227;16.9036;16.7342;16.6967;16.5504;16.406;16.2435;16.0993;16.0461;15.9193;15.8022;15.693;15.5802;15.5151;15.378;15.3105;15.2783;15.1802;15.0889;15",16.8851,"0.766667;0.2;0.0333333"
20.7989,2.95711,10.3995,"1;1.23532;1.62114;1.95397;2.36996;2.73076;3.00283;3.4738;3.87811;4.17022;4.50241;4.85637;5.07152;5.4662;5.7589;6.06804;6.54789;6.78643;7.26888;7.65972;8.12196;8.45411;8.91672;9.3758;9.75288;10.1363;10.3997;10.8601;11.0307;11.2033;11.5857;11.9844;12.4031;12.6725;13.1334;13.3934;13.6885;13.8075;14.2535;14.6861;15.0669;15.4637;15.6754;16.1395;16.4713;16.8199;17.1205;17.3527;17.8319;18.3071;18.7165;19.0538;19.3533;19.8171;20.1889;20.6123;21","15;15.08;15.2185;15.3223;15.4417;15.5915;15.6915;15.8558;15.9771;16.0634;16.1575;16.2506;16.2984;16.4237;16.5369;16.617;16.7543;16.8487;16.9525;17.0595;17.1885;17.2816;17.4135;17.5202;17.5787;17.6168;17.6325;17.6479;17.6563;17.6647;17.6522;17.6074;17.5634;17.5453;17.5037;17.4356;17.3606;17.3288;17.1601;17.0429;16.9391;16.8589;16.8018;16.6878;16.568;16.4381;16.3048;16.2285;16.0994;15.9547;15.8081;15.6986;15.6138;15.4521;15.3481;15.1668;15",16.6358,"0.766667;0.233333;0"
20.1452,140.786,10.0726,"1;1.44325;1.78122;2.25379;2.59293;2.99713;3.48111;3.78878;4.28039;4.74254;5.11472;5.49389;5.93517;6.05786;6.47027;6.59331;7.08831;7.49887;7.78846;8.2301;8.51658;8.84992;9.14657;9.59666;10.0233;10.3297;10.7965;11.23;11.6944;12.035;12.5194;12.8614;13.3554;13.8082;14.0594;14.435;14.9055;15.1755;15.5786;15.9289;16.4194;16.8859;17.2069;17.622;18.0266;18.5179;18.7837;19.121;19.5535;20.0484;20.4165;20.6605;21","15;15.0934;15.1499;15.2224;15.2642;15.3239;15.3679;15.4086;15.458;15.4971;15.5141;15.5642;15.6162;15.6296;15.6901;15.7019;15.754;15.785;15.7969;15.8403;15.8717;15.9223;15.9501;16.0097;16.0632;16.0756;16.108;16.1061;16.0731;15.9973;15.9371;15.8975;15.8575;15.8244;15.8017;15.7371;15.6536;15.6294;15.5915;15.543;15.4766;15.4213;15.3821;15.3336;15.3159;15.2268;15.1871;15.1224;15.077;15.0156;15.0096;14.9998;15",18.1307,"0.8;0;0.2"
20.3902,6.98934,10.1951,"1;1.14548;1.51107;1.69861;2.15906;2.36104;2.83791;3.28917;3.64449;3.94653;4.41331;4.71;5.16764;5.48713;5.86587;6.34164;6.62531;6.9575;7.39735;7.77226;7.9832;8.26948;8.65145;9.05749;9.4725;9.81056;9.97679;10.0371;10.4843;10.7862;11.2577;11.709;11.9118;12.164;12.4211;12.8984;13.3202;13.5094;13.9112;14.2243;14.6169;14.8345;15.2294;15.6442;16.1236;16.489;16.7649;17.1533;17.406;17.8163;18.2196;18.6728;19.0299;19.3676;19.6049;19.8994;20.3797;20.6031;21","15;15.0496;15.0972;15.1;15.193;15.2551;15.3568;15.4639;15.5389;15.6107;15.7142;15.7813;15.8823;15.9529;16.0303;16.1322;16.2063;16.276;16.3637;16.4687;16.5067;16.5569;16.6211;16.682;16.7673;16.7848;16.801;16.8073;16.8201;16.8446;16.8487;16.8481;16.8383;16.8222;16.7796;16.6849;16.6004;16.5566;16.4756;16.4102;16.3147;16.2719;16.197;16.1371;16.0408;15.989;15.9318;15.8632;15.8188;15.7163;15.6577;15.5736;15.4963;15.4261;15.3629;15.3038;15.2091;15.1419;15",18.2444,"0.8;0.0333333;0.166667"
20.4857,5.24037,10.2429,"1;1.36997;1.68735;1.97389;2.43351;2.73848;3.17411;3.42937;3.87493;4.07989;4.43359;4.68451;4.98454;5.36677;5.74856;6.15246;6.51733;6.95129;7.12027;7.56072;7.92527;8.36657;8.57588;8.92565;9.36204;9.72628;10.1232;10.2854;10.711;11.1168;11.3631;11.819;12.3036;12.5367;12.9947;13.405;13.8571;14.2436;14.5792;15.015;15.4489;15.7992;16.2457;16.6444;17.0614;17.4978;17.899;18.0288;18.4652;18.9248;19.1652;19.6095;20.0201;20.4835;20.9078;21","15;15.0502;15.1191;15.1736;15.2588;15.35;15.4848;15.5626;15.6519;15.6934;15.7681;15.8276;15.9147;15.9897;16.0703;16.1709;16.2635;16.3723;16.4335;16.536;16.6568;16.7388;16.7843;16.8482;16.9119;16.9619;17.0201;17.0394;17.0973;17.0885;17.0903;17.0473;17.006;16.9473;16.8513;16.8064;16.6781;16.5895;16.5063;16.4002;16.3046;16.2261;16.1347;16.0621;15.9719;15.8645;15.7931;15.7655;15.6516;15.5453;15.4836;15.3171;15.2196;15.0908;14.994;15",18.1037,"0.8;0.0666667;0.133333"
20.5397,4.47827,10.2699,"1;1.11036;1.49127;1.84708;1.97661;2.36628;2.76624;3.1841;3.63914;4.08649;4.38207;4.81577;5.20023;5.27719;5.72792;5.99455;6.28803;6.65474;7.06467;7.54538;7.92417;8.33307;8.77534;8.93132;9.2373;9.5513;9.85054;10.2325;10.5385;10.8811;11.1903;11.4779;11.6242;12.1158;12.4508;12.8035;13.0255;13.4206;13.6572;13.9949;14.2732;14.5152;14.9559;15.2832;15.6204;16.05;16.3543;16.714;17.1052;17.4258;17.699;18.1659;18.5154;19.0014;19.338;19.7219;20.1538;20.5325;21","15;15.0278;15.1431;15.2287;15.266;15.3582;15.482;15.6139;15.7507;15.8784;15.9504;16.0236;16.1086;16.1257;16.2787;16.3496;16.4308;16.5342;16.6445;16.7498;16.8204;16.9113;17.0102;17.0329;17.0772;17.1032;17.14;17.1551;17.1798;17.1965;17.2044;17.1979;17.19;17.1397;17.1026;17.0493;17.0025;16.8901;16.8398;16.7474;16.6486;16.5951;16.4809;16.3858;16.2939;16.1668;16.0822;15.9896;15.9043;15.8342;15.7629;15.6433;15.5697;15.4792;15.4017;15.3152;15.2168;15.0994;15",17.9066,"0.8;0.1;0.1"
20.6539,3.60333,10.3269,"1;1.28951;1.65258;1.96166;2.17833;2.59137;2.94814;3.35463;3.68547;4.13568;4.52921;4.99503;5.18256;5.3383;5.68464;5.83646;6.1714;6.62199;6.91257;7.36042;7.82417;8.09711;8.38445;8.56831;9.0404;9.49705;9.84545;10.2109;10.5854;11.0159;11.232;11.5955;11.9942;12.1692;12.5958;12.8251;13.2845;13.5843;13.9536;14.3938;14.6197;15.0111;15.1992;15.665;16.1186;16.5071;16.7423;17.0356;17.4098;17.8824;18.3573;18.7947;19.1494;19.6075;19.9994;20.119;20.4796;20.6465;21","15;15.0855;15.191;15.2897;15.3722;15.4976;15.6226;15.7407;15.8247;15.9409;16.0651;16.206;16.254;16.2999;16.4234;16.4692;16.5652;16.7269;16.7857;16.9072;17.0182;17.0744;17.121;17.149;17.2039;17.2783;17.3177;17.36;17.3882;17.402;17.4095;17.3946;17.364;17.3364;17.2754;17.2487;17.1615;17.0899;17.0249;16.9484;16.8979;16.8068;16.7697;16.6418;16.527;16.4294;16.3664;16.3022;16.185;16.0395;15.9285;15.7802;15.6601;15.5321;15.3848;15.3366;15.1979;15.1326;15",17.692,"0.8;0.133333;0.0666667"
